#Nnodes	depth	mean_depth	Leaves_mean_depth
32	13	6.9375	8.25
32	13	7.0625	7.46154
32	13	7.09375	7.90909
32	13	7.125	7.66667
32	13	7.125	8.66667
32	13	7.1875	7.64286
32	13	7.40625	8.07143
32	13	7.4375	8
32	13	7.5625	8.63636
32	13	7.5625	8.69231
32	13	7.6875	9.27273
32	13	7.6875	9.6
32	13	7.71875	8.58333
32	13	7	7.53846
32	13	7.78125	9.66667
32	13	7.8125	8.84615
32	13	8.03125	9.5
32	13	8.0625	9.66667
32	13	8.125	9.69231
32	13	8.15625	9.4
32	13	8.1875	8.91667
32	13	8.1875	9.53846
32	13	8.21875	9.21429
32	13	8.28125	9.14286
32	13	8.28125	9.75
32	13	8.3125	9.38462
32	13	8.3125	9.58333
32	13	8.34375	10.125
32	13	8.40625	10
32	13	8.4375	10.1538
32	13	8.4375	10.25
32	13	8.4375	9.46154
32	13	8.4375	9.78571
32	13	8.5	10.1667
32	13	8.53125	11
32	13	8.53125	9.81818
32	13	8.59375	10.5
32	13	8.5	9.54545
32	13	8.5	9.66667
32	13	8.625	9.91667
32	13	8.71875	10.6364
32	13	8.71875	10.75
32	13	8.8125	10.8182
32	13	8.8125	9.78571
32	13	8.84375	10.4444
32	13	8.84375	10.5
32	13	8.875	10.4667
32	13	8.9375	10.9167
32	13	8.96875	10.5333
32	13	8	9.7
32	13	9.0625	10.7692
32	13	9.09375	11.2727
32	13	9.15625	11.1818
32	13	9.15625	11.25
32	13	9.15625	11.2727
32	13	9.25	11.2143
32	13	9.28125	11.1538
32	13	9.375	11.4545
32	13	9.5	11.4615
32	13	9.5625	11.8182
32	13	9.75	12.0833
32	14	5.875	6.41667
32	14	6.625	6.92857
32	14	6.90625	7.53846
32	14	6.96875	8.08333
32	14	7.0625	8.63636
32	14	7.125	7.27273
32	14	7.15625	7.83333
32	14	7.1875	7.5
32	14	7.1875	8.27273
32	14	7.40625	7.90909
32	14	7.5625	8.33333
32	14	7.5	8.45455
32	14	7.625	8.33333
32	14	7.625	8.76923
32	14	7.71875	9.27273
32	14	7.71875	9.58333
32	14	7.75	9.07692
32	14	7	7.78571
32	14	7.8125	9
32	14	7	8.23077
32	14	7.84375	8.53846
32	14	7.84375	8.81818
32	14	7.875	9.72727
32	14	7.9375	8.91667
32	14	7.9375	9.5
32	14	8.15625	9.33333
32	14	8.1875	8.91667
32	14	8.3125	10
32	14	8.375	8.90909
32	14	8.375	9.09091
32	14	8.40625	8.92308
32	14	8.40625	9.2
32	14	8.4375	10.4286
32	14	8.4375	9.09091
32	14	8.4375	9.41667
32	14	8.53125	9.21429
32	14	8.59375	9.36364
32	14	8.59375	9.58333
32	14	8.59375	9.64286
32	14	8.59375	9.71429
32	14	8.59375	9.8
32	14	8.5	9.7
32	14	8.625	10.3636
32	14	8.71875	10
32	14	8.71875	10.1667
32	14	8.71875	9.66667
32	14	8.78125	10
32	14	8.78125	9.58333
32	14	8.8125	10
32	14	8.84375	10.7778
32	14	8.90625	10.8462
32	14	8	9.1875
32	14	8	9.36364
32	14	9.0625	10.0833
32	14	9.0625	10.1667
32	14	9	10.6364
32	14	9.15625	10.2727
32	14	9.21875	11.5
32	14	9.25	9.91667
32	14	9.40625	10.9286
32	14	9.46875	11.3636
32	14	9.5	11.2727
32	14	9.625	11.6154
32	14	9.65625	11.3333
32	14	9.6875	11
32	14	9.78125	11.5385
32	14	9.84375	11.7692
32	14	9.9375	12.2857
32	15	10.0312	11.9091
32	15	10.0625	12.1667
32	15	10.0938	13.125
32	15	10	12.0769
32	15	10	12.0833
32	15	10.1875	12.3846
32	15	10.25	12.3846
32	15	10.3438	13.0769
32	15	10.4062	12.9091
32	15	10.5938	13.2143
32	15	10.5938	13.3333
32	15	10.625	12.7857
32	15	10.625	12.9
32	15	10.625	13.25
32	15	10.6562	13.3077
32	15	6.6875	7.23077
32	15	7.09375	7.18182
32	15	7.25	8.45455
32	15	7.3125	8.25
32	15	7.34375	8.1
32	15	7.40625	8.27273
32	15	7.4375	8.1
32	15	7.5	9.33333
32	15	7.6875	7.84615
32	15	7.6875	9
32	15	7.8125	8.58333
32	15	7.875	9.23077
32	15	8.125	9.08333
32	15	8.15625	9.33333
32	15	8.21875	8.92857
32	15	8.21875	9.72727
32	15	8.21875	9.9
32	15	8.3125	9.09091
32	15	8.375	9.16667
32	15	8.4375	9.07692
32	15	8.4375	9.33333
32	15	8.46875	10.3636
32	15	8.53125	9.9
32	15	8.5625	10
32	15	8.5	9.76923
32	15	8.65625	10.2308
32	15	8.6875	10.1
32	15	8.71875	10.8
32	15	8.75	10
32	15	8.75	9.42857
32	15	8.8125	10.3333
32	15	8.84375	10.2857
32	15	8.875	10
32	15	8.875	10.8182
32	15	8.90625	10.0909
32	15	8.90625	10.3846
32	15	8.90625	10.5455
32	15	8.9375	9.66667
32	15	8.9375	9.84615
32	15	8	9.41667
32	15	8.96875	10
32	15	8.96875	10.2308
32	15	8.96875	10.4
32	15	9.0625	9.92308
32	15	9.09375	11.6667
32	15	9	10.8
32	15	9.125	9.69231
32	15	9.15625	11.6923
32	15	9.21875	10.9231
32	15	9.25	11.1667
32	15	9.28125	11.2727
32	15	9.3125	10.6923
32	15	9.3125	10.7692
32	15	9.34375	11.3846
32	15	9.375	10.8667
32	15	9.375	11.7
32	15	9.40625	10.9167
32	15	9.4375	10.8462
32	15	9.4375	11
32	15	9.4375	12.5
32	15	9.46875	10.6154
32	15	9.46875	11.0833
32	15	9.46875	11.1818
32	15	9.46875	12
32	15	9.5	11.75
32	15	9.53125	11.1538
32	15	9.5625	11.1
32	15	9.5625	11.1667
32	15	9.5625	12.5455
32	15	9.59375	10.9231
32	15	9.59375	11.8889
32	15	9.65625	11.6667
32	15	9.6875	11.2857
32	15	9.71875	12.2
32	15	9.78125	11.2857
32	15	9.78125	11.4545
32	15	9.78125	12.5
32	15	9.8125	11.5
32	15	9.8125	12.0833
32	15	9.8125	12.2727
32	15	9.875	12.1818
32	15	9.90625	11.2727
32	15	9.90625	12.3333
32	15	9.9375	12.1
32	15	9.96875	11.8
32	15	9.96875	13.0833
32	16	10.0312	10.75
32	16	10.0625	11.0833
32	16	10.0625	11.9167
32	16	10.0938	12.0833
32	16	10.1562	12.6923
32	16	10.1875	11.8182
32	16	10.5312	13.1667
32	16	10.625	13
32	16	10.625	13.2727
32	16	10.8438	13
32	16	10.8438	13.3846
32	16	11.1562	14.0909
32	16	11.1875	14
32	16	11.3438	14.5556
32	16	7.25	8.7
32	16	7.34375	7.8
32	16	7.46875	7.58333
32	16	7.8125	8.66667
32	16	8.125	9
32	16	8.15625	9.75
32	16	8.1875	9.55556
32	16	8.28125	8.8
32	16	8.34375	9.54545
32	16	8.34375	9.6
32	16	8.53125	9.75
32	16	8.5625	9.63636
32	16	8.5	8.9
32	16	8.625	10.25
32	16	8.6875	9.16667
32	16	8.75	9.33333
32	16	8	8.57143
32	16	8.875	10.0769
32	16	8.90625	10.6364
32	16	8.90625	9.64286
32	16	8.96875	10.7
32	16	9.03125	10.3333
32	16	9.09375	10.0769
32	16	9.09375	10.3333
32	16	9.125	10.75
32	16	9.15625	11.4444
32	16	9.21875	10.2727
32	16	9.21875	11.4167
32	16	9.28125	10.9091
32	16	9.3125	11.5455
32	16	9.34375	11.0909
32	16	9.4375	11.6923
32	16	9.46875	10.1667
32	16	9.5	11.4615
32	16	9.59375	11.3636
32	16	9.59375	12.5
32	16	9.625	11.5556
32	16	9.6875	12.25
32	16	9.78125	12.3077
32	16	9.8125	11.1818
32	16	9.875	11.6364
32	16	9.90625	11.5
32	16	9.9375	11.9167
32	17	10.0312	11.4
32	17	10.0625	10.6923
32	17	10	11.8182
32	17	10.125	11.5
32	17	10.1562	11.3636
32	17	10.1562	11.7273
32	17	10.1562	12.3
32	17	10.1875	11.9
32	17	10.2188	12.5
32	17	10.2812	12.0833
32	17	10.3125	12.0909
32	17	10.375	11.5
32	17	10.375	12.2727
32	17	10.4062	12.0909
32	17	10.4062	12.375
32	17	10.4062	12.9231
32	17	10.4688	11.9167
32	17	10.5	12.4545
32	17	10.5625	12.5455
32	17	10.5938	12
32	17	10.625	13.5
32	17	10.6562	12.7692
32	17	10.6562	13
32	17	10.7188	13.2222
32	17	10.8125	12.7273
32	17	10.8125	13.4167
32	17	10.8438	13.2222
32	17	10.875	12.8182
32	17	10.9688	13
32	17	11	12.9091
32	17	11.1562	13.8182
32	17	11.2188	13.7
32	17	11.4375	14.0833
32	17	11.4688	14.3333
32	17	11.5625	14.6667
32	17	11.75	14.9231
32	17	12	15.4545
32	17	7.59375	7.81818
32	17	7.90625	7.75
32	17	8.0625	7.75
32	17	8.09375	8.8
32	17	8.28125	9.58333
32	17	8.34375	7.81818
32	17	8.34375	8.72727
32	17	8.46875	9.08333
32	17	8.59375	9.25
32	17	8.6875	10
32	17	8.75	9.8
32	17	8.78125	9.5
32	17	8.8125	10.7
32	17	8.8125	9.8
32	17	8.875	10.4
32	17	8.90625	11.2222
32	17	8	9.5
32	17	8.96875	9.36364
32	17	9.03125	9.66667
32	17	9.0625	10.0769
32	17	9.0625	10.2727
32	17	9.09375	10
32	17	9	10.3333
32	17	9.125	11.2
32	17	9.1875	10.9
32	17	9.25	10.1818
32	17	9.28125	10
32	17	9.3125	10.0769
32	17	9.3125	10.3846
32	17	9.375	11.9
32	17	9.4375	11.4545
32	17	9.46875	11.75
32	17	9.5	10.5385
32	17	9.5	11
32	17	9.53125	10.1818
32	17	9.5625	11.3636
32	17	9.625	11.6364
32	17	9.6875	10.5556
32	17	9.78125	12.7273
32	17	9.84375	11.3077
32	17	9.9375	12
32	17	9.96875	11.3636
32	18	10.0312	12.3636
32	18	10.0938	11.1667
32	18	10.1562	11.7273
32	18	10.1875	12
32	18	10.25	12.2222
32	18	10.2812	12.1538
32	18	10.3125	12.2
32	18	10.3125	12.3636
32	18	10.375	11.9
32	18	10.375	12.2222
32	18	10.375	12.3333
32	18	10.375	13.3333
32	18	10.4062	12.7778
32	18	10.4375	12.9091
32	18	10.5	12.125
32	18	10.5	12.9091
32	18	10.5	13.4444
32	18	10.5938	12.6154
32	18	10.5938	13
32	18	10.625	11.8182
32	18	10.625	12.5833
32	18	10.75	13
32	18	10.75	14.1429
32	18	10.7812	13.1
32	18	10.8125	13
32	18	10.8438	13.1818
32	18	11.125	12.9167
32	18	11.2188	14.4
32	18	11.25	14.0833
32	18	11.2812	13.5556
32	18	11.3125	14.1111
32	18	11.3125	14.3333
32	18	11.3438	15.7143
32	18	11.375	13.9091
32	18	11.4688	13.5556
32	18	11.5938	14.5
32	18	11.75	14.75
32	18	11.9375	15.4
32	18	12.0625	15.5556
32	18	12.125	15.6667
32	18	12.3438	16.25
32	18	12.7812	17.2727
32	18	8.25	8.90909
32	18	8.25	9
32	18	8.625	8.92308
32	18	8.8125	8.83333
32	18	8.90625	10.4286
32	18	8.9375	9.27273
32	18	9.15625	10
32	18	9.3125	10.0909
32	18	9.34375	9.72727
32	18	9.375	9.84615
32	18	9.40625	11.0833
32	18	9.46875	10.5
32	18	9.65625	10.6667
32	18	9.71875	12
32	18	9.75	10.6667
32	18	9.75	11.2727
32	18	9.78125	10.8182
32	18	9.875	9.77778
32	18	9.9375	12.3
32	19	10.0625	10.1111
32	19	10.0625	11.1
32	19	10.0625	11.4444
32	19	10.0938	11.625
32	19	10.1875	10.8
32	19	10.1875	11.5833
32	19	10.1875	12.3636
32	19	10.3125	12
32	19	10.4062	10.4
32	19	10.4062	12.9091
32	19	10.4375	10.0909
32	19	10.4375	12
32	19	10.4688	13.2222
32	19	10.5	12.4615
32	19	10.5312	12.8
32	19	10.5625	12
32	19	10.625	12.0833
32	19	10.625	12.3636
32	19	10.75	12
32	19	10.7812	15.4286
32	19	10.8125	11.7
32	19	10.8438	13.8
32	19	10.9688	13.75
32	19	11.0625	12.6
32	19	11.125	13
32	19	11.125	13.3636
32	19	11.125	13.6
32	19	11.3125	14
32	19	11.375	13.2727
32	19	11.375	13.5556
32	19	11.4375	14
32	19	11.4688	14.2727
32	19	11.4688	14.5
32	19	11.5	13.1
32	19	11.5	14
32	19	11.5312	14.6
32	19	11.625	13.3333
32	19	11.625	14.2222
32	19	11.6875	14
32	19	12.0625	15.2
32	19	12.125	15.1111
32	19	12.4688	16
32	19	12.5312	15.7778
32	19	8.21875	7.3
32	19	8.5	8.625
32	19	9.40625	10.2222
32	19	9.53125	10.9091
32	19	9.59375	11.1
32	19	9.71875	11.4444
32	19	9	9
32	19	9.90625	11.1
32	19	9.96875	11.5556
32	20	10.0312	9.5
32	20	10	10.8
32	20	10.125	10.6364
32	20	10.1875	12.125
32	20	10.3438	12.3333
32	20	10.4062	11.7273
32	20	10.4062	11.9
32	20	10.4375	11.6667
32	20	10.4375	11.9
32	20	10.5312	13
32	20	10.6562	12.375
32	20	10.6875	11.8
32	20	10.6875	12.1111
32	20	10.7812	12
32	20	10.7812	12.9
32	20	10.8125	12
32	20	10.9062	13
32	20	11.0312	12.5455
32	20	11.0312	12.7273
32	20	11.375	14.1111
32	20	11.375	15.2222
32	20	11.6562	15.2222
32	20	11.75	14.3636
32	20	11.8438	14.7273
32	20	11.9062	15.5
32	20	11.9375	15.6667
32	20	12.0938	14.8571
32	20	12	14.8333
32	20	12.1562	14.5
32	20	12.1875	15.6
32	20	12.2188	15.875
32	20	12.375	15.2
32	20	12.375	15.5455
32	20	12.5	16.625
32	20	9.0625	9.77778
32	20	9.8125	10.4444
32	20	9.875	10.4444
32	20	9.9375	10.5
32	20	9.9375	10.875
32	21	10.5312	11.5714
32	21	10.5625	11.3
32	21	10.625	12.2222
32	21	10.9062	11.5
32	21	10.9062	11.7778
32	21	10.9688	13.125
32	21	11.0938	11.9
32	21	11.5938	13
32	21	11.625	14.75
32	21	11.7188	14.3333
32	21	11.8438	14.5556
32	21	11.9062	14.7778
32	21	12.0625	15.4444
32	21	12	14
32	21	12.1875	14.8182
32	21	12.4375	15.125
32	21	13.1875	17.7
32	22	11.0938	11.1111
32	22	11.8125	13.3333
32	22	11.8125	13.4444
32	22	11.875	14.125
32	22	11.9375	14.3
32	22	12.25	15.625
32	22	12.3438	15.6667
32	22	12.4062	15.375
32	22	12.4375	14
32	22	12.5	17
32	22	12.5312	16.25
32	22	12.6562	15.3
32	22	12.7188	14.8889
32	22	12.75	16
32	22	13.0625	17
32	22	13.0938	18.1111
32	22	13.4375	18.3333
32	22	13.625	18.4
32	22	13.6562	18.875
32	23	11.6562	12.8889
32	23	11.9062	12.7143
32	23	12.0625	15
32	23	12.0938	13.625
32	23	12	12.6667
32	23	12.3125	15.2857
32	23	12.5938	15.2222
32	23	12.6875	15.2222
32	23	12.875	16.5
32	23	12.9688	17
32	23	13.0938	15.375
32	23	13.1562	15.75
32	23	13	16.75
32	24	12.0625	13.5
32	24	12.6875	15.125
32	24	12.7188	15.375
32	24	12.7812	14.7778
32	24	14.3125	19.875
32	25	12.9062	15.5714
32	25	13.0938	14.875
32	25	13.1875	16.7143
32	25	13.2188	15.375
32	25	13.3438	17.1667
32	5	3.71875	4.375
32	5	3.75	4.4375
32	5	3.84375	4.66667
32	5	3.96875	4.64706
32	6	3.875	4.66667
32	6	4.03125	4.78571
32	6	4.0625	4.73333
32	6	4.09375	4.75
32	6	4.15625	5
32	6	4.15625	5.15385
32	6	4.1875	5.07692
32	6	4.21875	4.8125
32	6	4.21875	5.05882
32	6	4.25	4.94118
32	6	4.28125	4.9375
32	6	4.4375	5.33333
32	6	4.53125	5.22222
32	6	4.53125	5.25
32	6	4.53125	5.29412
32	6	4.5	5.375
32	6	4.5	5.53846
32	6	4.625	5.33333
32	6	4.65625	5.6
32	6	4.71875	5.6
32	6	4.78125	5.5625
32	6	4.78125	5.6875
32	6	4.9375	5.70588
32	7	4.125	4.78571
32	7	4.1875	5.08333
32	7	4.21875	5
32	7	4.25	4.76471
32	7	4.40625	5
32	7	4.5	5.46154
32	7	4.59375	5.2
32	7	4.59375	5.61538
32	7	4.65625	5.5
32	7	4.71875	5.5
32	7	4.71875	5.84615
32	7	4.75	5.73333
32	7	4.75	5.83333
32	7	4.78125	5.70588
32	7	5.0625	6.07692
32	7	5.15625	6.14286
32	7	5.21875	6.06667
32	7	5.25	6.46154
32	7	5.28125	6.0625
32	7	5.34375	6.46154
32	7	5.34375	6.46667
32	7	5.375	6.23529
32	7	5	5.92308
32	7	5	5.9375
32	8	4.5	5.16667
32	8	4.78125	5.64286
32	8	4.84375	5.57143
32	8	4.84375	5.91667
32	8	4.96875	5.66667
32	8	4.96875	6.18182
32	8	5.0625	6.14286
32	8	5.09375	6.15385
32	8	5.09375	6.63636
32	8	5.125	6.33333
32	8	5.15625	5.92857
32	8	5.15625	6.06667
32	8	5.15625	6.41667
32	8	5.1875	6.07143
32	8	5.21875	6.23077
32	8	5.21875	6.25
32	8	5.25	6.6
32	8	5.28125	6.33333
32	8	5.3125	6.15385
32	8	5.3125	6.46667
32	8	5.34375	6.26667
32	8	5.375	6.64286
32	8	5.40625	6.54545
32	8	5.4375	6.5
32	8	5.4375	6.58333
32	8	5.4375	6.6
32	8	5.46875	6.26667
32	8	5.53125	6.1875
32	8	5.53125	6.22222
32	8	5.5625	6.61538
32	8	5.5	6.29412
32	8	5.5	6.61538
32	8	5.5	6.8
32	8	5	5.8
32	8	5.59375	6.64286
32	8	5.59375	6.69231
32	8	5.625	6.6
32	8	5.625	7
32	8	5.65625	6.53333
32	8	5.65625	6.5625
32	8	5.65625	6.57143
32	8	5.65625	6.69231
32	8	5.6875	7.15385
32	8	5.71875	6.44444
32	8	5.71875	7
32	8	5.78125	6.85714
32	8	5.78125	6.93333
32	8	5.8125	6.9375
32	8	5.84375	7
32	8	5.875	6.625
32	8	5.875	6.66667
32	8	5.875	6.92308
32	8	5.875	6.93333
32	8	5.90625	6.93333
32	8	5.90625	7.07143
32	8	5.90625	7.36364
32	8	5.9375	7.14286
32	8	5.96875	6.76471
32	8	6.03125	7.125
32	8	6.0625	7.13333
32	8	6.0625	7.25
32	8	6.09375	7.13333
32	8	6.125	7.35714
32	8	6.15625	7.35714
32	8	6.25	7.2
32	8	6.34375	7.53333
32	8	6.5625	7.73333
32	8	6	6.75
32	9	4.28125	4.83333
32	9	5.03125	6
32	9	5.15625	5.92857
32	9	5.1875	5.875
32	9	5.3125	6.28571
32	9	5.34375	6
32	9	5.375	6.46154
32	9	5.4375	7.33333
32	9	5.5625	6
32	9	5.59375	6.5
32	9	5	6
32	9	5.625	6.30769
32	9	5.71875	6.66667
32	9	5.75	6.28571
32	9	5.78125	7.30769
32	9	5.84375	6.57143
32	9	5.84375	6.6
32	9	5.84375	6.78571
32	9	5.875	6.53846
32	9	5.9375	7.07692
32	9	5.96875	7
32	9	5.96875	7.28571
32	9	6.03125	7.21429
32	9	6.0625	7.14286
32	9	6.0625	7.41667
32	9	6.0625	7.69231
32	9	6.09375	6.92857
32	9	6.09375	7.16667
32	9	6.15625	7.11765
32	9	6.15625	7.14286
32	9	6.15625	7.1875
32	9	6.15625	7.4
32	9	6.1875	7
32	9	6.1875	7.15385
32	9	6.1875	7.33333
32	9	6.21875	7.2
32	9	6.25	7.58333
32	9	6.34375	7.17647
32	9	6.34375	7.25
32	9	6.34375	7.38462
32	9	6.34375	7.4
32	9	6.34375	7.46154
32	9	6.40625	7.5
32	9	6.40625	7.91667
32	9	6.4375	7.41667
32	9	6.4375	7.5
32	9	6.5625	7.83333
32	9	6.5625	7.92308
32	9	6.5	7.13333
32	9	6.5	7.6875
32	9	6.5	7.92308
32	9	6.59375	7.84615
32	9	6.625	7.71429
32	9	6.625	7.875
32	9	6	7
32	9	6	7.07692
32	9	6.71875	7.92857
32	9	6.71875	8.06667
32	9	6.78125	8.41667
32	9	6.875	7.9375
32	9	6.90625	7.8125
32	9	6.96875	8.26667
32	9	6.96875	8.64286
32	9	7.0625	8.3125
64	10	6.10938	6.71429
64	10	6.1875	7.04
64	10	6.45312	7.57692
64	10	6.53125	7.30769
64	10	6.5625	7.65517
64	10	6.5	7.73913
64	10	6.5	7.92
64	10	6.59375	7.76667
64	10	6.60938	7.65385
64	10	6.64062	7.44828
64	10	6.70312	8.12
64	10	6.76562	7.80769
64	10	6.875	7.57576
64	10	6.90625	8.03704
64	10	7.0625	8.10714
64	10	7.10938	8
64	10	7.14062	7.93103
64	10	7.29688	8.53571
64	10	7.3125	8.0625
64	10	7.39062	8.46429
64	10	7.45312	8.53333
64	10	7.46875	8.48148
64	10	7.51562	8.375
64	10	7.65625	8.81481
64	10	7.67188	8.85714
64	10	7	8.25926
64	10	7.875	9.03125
64	10	8	9.22222
64	11	6.1875	7
64	11	6.6875	7.25
64	11	6.92188	7.75
64	11	6.95312	8.17391
64	11	7.04688	8.16667
64	11	7.1875	8.33333
64	11	7.21875	8.15385
64	11	7.25	8.44444
64	11	7.28125	8.13793
64	11	7.29688	8.375
64	11	7.45312	8.06897
64	11	7.45312	8.42308
64	11	7.57812	8.88
64	11	7.59375	8.42308
64	11	7.625	8.65385
64	11	7.625	8.96
64	11	7.6875	8.79167
64	11	7.6875	9.32
64	11	7.84375	8.8
64	11	7.85938	8.62069
64	11	7.92188	9.35714
64	11	8.01562	8.82759
64	11	8.03125	9
64	11	8.09375	9.19231
64	11	8.125	9.21429
64	11	8.39062	9.57692
64	11	8.42188	9.51724
64	11	8.78125	9.89655
64	11	8	8.93103
64	12	6.79688	7.66667
64	12	6.8125	7.80952
64	12	7.39062	8.48148
64	12	7.46875	8.46154
64	12	7.5625	9.04348
64	12	7.5	8.57692
64	12	7.625	8.85714
64	12	7.70312	8.8
64	12	7	8.04167
64	12	7.8125	9.16
64	12	7.84375	8.56667
64	12	7.90625	9
64	12	8.03125	9.30435
64	12	8.04688	9.37037
64	12	8.125	9.36
64	12	8.21875	8.87097
64	12	8.21875	9.28571
64	12	8.23438	9
64	12	8.25	9.23077
64	12	8.28125	8.75862
64	12	8.28125	9.4
64	12	8.29688	9.42308
64	12	8.3125	9.65385
64	12	8.39062	10.0385
64	12	8.40625	9.4
64	12	8.40625	9.88
64	12	8.53125	9.72
64	12	8.54688	10
64	12	8.54688	9.61538
64	12	8.5625	10.08
64	12	8.70312	9.78571
64	12	8.73438	9.73077
64	12	8.75	9.85714
64	12	8.8125	9.88889
64	12	9.09375	10.5769
64	12	9.45312	10.625
64	13	7.26562	8.96296
64	13	7.54688	8.30769
64	13	7.82812	9.14815
64	13	8.20312	9.40741
64	13	8.23438	9.375
64	13	8.46875	9.63333
64	13	8.54688	10.0435
64	13	8.5625	10.4231
64	13	8.5	9.48148
64	13	8.625	9.83333
64	13	8.67188	9.84615
64	13	8.70312	9.51852
64	13	8.75	9.36667
64	13	8.75	9.80769
64	13	8.75	9.96
64	13	8.76562	9.77778
64	13	8.78125	9.76
64	13	8.8125	10.2308
64	13	8.82812	9.83333
64	13	8	8.85185
64	13	8.92188	9.87879
64	13	8.9375	10.0323
64	13	8.98438	10.36
64	13	9.04688	10.037
64	13	9.0625	10
64	13	9.09375	10.3704
64	13	9.1875	10.2692
64	13	9.1875	10.5
64	13	9.34375	10.8
64	13	9.39062	10.5333
64	13	9.4375	10.7692
64	13	9.45312	10.4839
64	13	9.46875	11.0833
64	13	9.5625	10.5
64	13	9.625	10.6333
64	13	9.625	11.0769
64	13	9.64062	11.2273
64	13	9.8125	11.5556
64	13	9.84375	11.0312
64	14	10.0312	11.0938
64	14	10.0781	10.9
64	14	10.0938	11.4483
64	14	10.2812	11.2667
64	14	10.3125	12
64	14	10.3438	11.96
64	14	10.4688	11.4
64	14	10.5156	11.9286
64	14	10.7969	12.24
64	14	10.875	12.3846
64	14	10.9375	12.5357
64	14	6.4375	6.76
64	14	7.34375	8.13636
64	14	7.35938	8.20833
64	14	7.60938	8.28571
64	14	8.21875	9.56
64	14	8.26562	9.16667
64	14	8.35938	9.64
64	14	8.39062	9.48276
64	14	8.40625	9.08
64	14	8.46875	9.64
64	14	8.59375	9.32143
64	14	8.60938	9.91304
64	14	8.73438	10
64	14	8.96875	10.1429
64	14	8.98438	10.68
64	14	9.0625	9.77778
64	14	9.09375	10.5385
64	14	9.10938	10.2609
64	14	9.14062	10.08
64	14	9.15625	10.6364
64	14	9.17188	10.3103
64	14	9.20312	10.5417
64	14	9.25	10.7333
64	14	9.35938	11
64	14	9.48438	10.2308
64	14	9.48438	10.75
64	14	9.5	10.3667
64	14	9.71875	11.0741
64	14	9.78125	11.2609
64	14	9.89062	11.3333
64	14	9.98438	10.7241
64	15	10.0469	11.4074
64	15	10	11.6538
64	15	10.1562	11
64	15	10.1562	11.3077
64	15	10.2188	11.3448
64	15	10.3594	11.3704
64	15	10.4219	11.7391
64	15	10.4844	11.8519
64	15	10.5156	11.6667
64	15	10.5156	12
64	15	10.625	12.3913
64	15	10.6719	12
64	15	10.7344	11.9545
64	15	10.875	12.76
64	15	10.8906	11.963
64	15	10.9688	12.1154
64	15	11.0156	12.4583
64	15	11.1094	13
64	15	11	12.4444
64	15	11.2188	12.6207
64	15	11.2812	12.6296
64	15	11.3594	13.3077
64	15	11.4531	13.1034
64	15	7.29688	7.64286
64	15	7.65625	8.7619
64	15	8.20312	9.32
64	15	8.48438	9.2381
64	15	8.48438	9.33333
64	15	8.5625	10.0833
64	15	8.71875	10.1304
64	15	8.75	10.3333
64	15	8.84375	10.28
64	15	9.20312	10.68
64	15	9.29688	11.5652
64	15	9.32812	10.7037
64	15	9.42188	10.3636
64	15	9.46875	11.3333
64	15	9.5	10.5185
64	15	9.57812	10.9545
64	15	9.59375	10.5333
64	16	10.2812	12.16
64	16	10.2969	11.92
64	16	10.3281	11.6957
64	16	10.6562	12.3182
64	16	10.7344	11.88
64	16	10.8125	12.1481
64	16	10.8281	12.3077
64	16	10.8281	12.5
64	16	10.875	12.2759
64	16	10.9688	12.2963
64	16	11.0469	12.1786
64	16	11.0469	12.7826
64	16	11.0625	12.5769
64	16	11.2344	12.2963
64	16	11.25	13.125
64	16	11.25	13.3043
64	16	11.2656	12.64
64	16	11.4375	12.52
64	16	11.4375	13.0417
64	16	11.4844	13.2692
64	16	11.5469	12.9259
64	16	11.6875	13
64	16	11.7031	13.4286
64	16	11.7188	13.037
64	16	11.7344	13.0385
64	16	11.7344	13.1034
64	16	11.75	13.4643
64	16	11.7969	13.2727
64	16	11.9062	13.5385
64	16	12	13.9286
64	16	12.4844	14.5
64	16	12.5469	14.8636
64	16	12.5781	14.8077
64	16	12.6875	14.8462
64	16	7.71875	8.67857
64	16	9.21875	10.5833
64	16	9.23438	9.7619
64	16	9.3125	11
64	16	9.79688	11.2308
64	16	9.875	11.2917
64	17	10.0156	11.7727
64	17	10.125	11.3571
64	17	10.1875	12.04
64	17	10.25	11.625
64	17	10.375	11.3704
64	17	10.3906	11.5
64	17	10.4062	11.5385
64	17	10.5312	11.6154
64	17	10.6875	12
64	17	10.75	12.5
64	17	10.9219	12.9615
64	17	10.9375	12.2692
64	17	10.9531	12.1071
64	17	11.1719	12.1739
64	17	11.2812	12.8889
64	17	11.3281	13
64	17	11.4062	12.913
64	17	11.4688	12.68
64	17	11.4844	12.88
64	17	11.5	13.4091
64	17	11.5625	13.2273
64	17	11.5781	13.4348
64	17	11.6719	12.75
64	17	11.7656	13.4348
64	17	11.8906	13.4286
64	17	12.0938	13.3667
64	17	12.125	13.375
64	17	12.2344	13.6923
64	17	12.25	13.6667
64	17	12.2656	14.1739
64	17	12.3438	14.375
64	17	12.3594	14.36
64	17	12.5469	14.25
64	17	12.5469	14.36
64	17	12.6094	13.7083
64	17	12.7656	14.8
64	17	12.7812	14.9231
64	17	12.9219	15.1481
64	17	13.1875	15.2963
64	17	13.3281	15.0741
64	17	8.85938	10.08
64	17	8.89062	10.1154
64	17	9.10938	10.04
